countryA,labelA,isoA,geonameA,place,countryB,labelB,isoB,geonameB
http://www.wikidata.org/entity/Q43,Turkey,TR,298795,,http://www.wikidata.org/entity/Q18234383,Safavid Iran,,
http://www.wikidata.org/entity/Q142,France,FR,3017382,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q2042647,Duchy of Upper Bavaria (first creation),,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q1206012,German Reich,,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q154195,Kingdom of Bavaria,,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q1747689,Ancient Rome,,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q109252949,Duchy of Mecklenburg,,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q184,Belarus,BY,630336,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q12548,Holy Roman Empire,,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q16957,German Democratic Republic,DD,8354410,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q156199,Electorate of Saxony,,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q164079,Kingdom of Hanover,,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q159631,Kingdom of Württemberg,,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q186320,Grand Duchy of Baden,,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q27306,Kingdom of Prussia,,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q30,United States,US,6252001,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q31,Belgium,BE,2802361,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q35,Denmark,DK,2623032,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q213,Czech Republic,CZ,3077311,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q7318,Nazi Germany,,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q41304,Weimar Republic,,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q664,New Zealand,NZ,2186224,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q462329,Duchy of Upper Bavaria,,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q690821,Republic of Baden,,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q55,Netherlands,,2750405,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q40,Austria,AT,2782113,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q43287,German Empire,,,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q408,Australia,AU,2077456,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q733,Paraguay,PY,3437598,,http://www.wikidata.org/entity/Q183,Germany,DE,2921044
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q184,Belarus,BY,630336
http://www.wikidata.org/entity/Q207272,Second Polish Republic,,,,http://www.wikidata.org/entity/Q184,Belarus,BY,630336
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q184,Belarus,BY,630336
http://www.wikidata.org/entity/Q34266,Russian Empire,,,,http://www.wikidata.org/entity/Q184,Belarus,BY,630336
http://www.wikidata.org/entity/Q7318,Nazi Germany,,,,http://www.wikidata.org/entity/Q184,Belarus,BY,630336
http://www.wikidata.org/entity/Q1006,Guinea,GN,2420477,,http://www.wikidata.org/entity/Q184536,Mali Empire,,
http://www.wikidata.org/entity/Q878,United Arab Emirates,AE,290557,,http://www.wikidata.org/entity/Q1852345,Trucial States,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q185488,Volga Bulgaria,,
http://www.wikidata.org/entity/Q881,Vietnam,VN,1562822,,http://www.wikidata.org/entity/Q185682,French Indochina,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q186096,Tsardom of Russia,,
http://www.wikidata.org/entity/Q170770,Grand Principality of Moscow,,,,http://www.wikidata.org/entity/Q186096,Tsardom of Russia,,
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q186096,Tsardom of Russia,,
http://www.wikidata.org/entity/Q186537,Khanate of Qazan,,,,http://www.wikidata.org/entity/Q186096,Tsardom of Russia,,
http://www.wikidata.org/entity/Q1322662,Principality of Chernigov,,,,http://www.wikidata.org/entity/Q186096,Tsardom of Russia,,
http://www.wikidata.org/entity/Q2305208,Russian Socialist Federative Soviet Republic,,,,http://www.wikidata.org/entity/Q186096,Tsardom of Russia,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q186096,Tsardom of Russia,,
http://www.wikidata.org/entity/Q34266,Russian Empire,,,,http://www.wikidata.org/entity/Q186096,Tsardom of Russia,,
http://www.wikidata.org/entity/Q79965,Golden Horde,,,,http://www.wikidata.org/entity/Q186096,Tsardom of Russia,,
http://www.wikidata.org/entity/Q1206012,German Reich,,,,http://www.wikidata.org/entity/Q186320,Grand Duchy of Baden,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q186320,Grand Duchy of Baden,,
http://www.wikidata.org/entity/Q12548,Holy Roman Empire,,,,http://www.wikidata.org/entity/Q186320,Grand Duchy of Baden,,
http://www.wikidata.org/entity/Q690821,Republic of Baden,,,,http://www.wikidata.org/entity/Q186320,Grand Duchy of Baden,,
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q186537,Khanate of Qazan,,
http://www.wikidata.org/entity/Q186096,Tsardom of Russia,,,,http://www.wikidata.org/entity/Q186537,Khanate of Qazan,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q186537,Khanate of Qazan,,
http://www.wikidata.org/entity/Q34266,Russian Empire,,,,http://www.wikidata.org/entity/Q186537,Khanate of Qazan,,
http://www.wikidata.org/entity/Q2305208,Russian Socialist Federative Soviet Republic,,,,http://www.wikidata.org/entity/Q186537,Khanate of Qazan,,
http://www.wikidata.org/entity/Q79965,Golden Horde,,,,http://www.wikidata.org/entity/Q186537,Khanate of Qazan,,
http://www.wikidata.org/entity/Q252,Indonesia,ID,1643084,,http://www.wikidata.org/entity/Q188161,Dutch East Indies,,
http://www.wikidata.org/entity/Q734867,Banten Sultanate,,,,http://www.wikidata.org/entity/Q188161,Dutch East Indies,,
http://www.wikidata.org/entity/Q55,Netherlands,,2750405,,http://www.wikidata.org/entity/Q188553,Batavian Republic,,
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q188586,Kingdom of Sicily,,
http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991,,http://www.wikidata.org/entity/Q188712,Empire of Japan,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q188712,Empire of Japan,,
http://www.wikidata.org/entity/Q8733,Qing dynasty,,,,http://www.wikidata.org/entity/Q188712,Empire of Japan,,
http://www.wikidata.org/entity/Q858,Syria,SY,163843,,http://www.wikidata.org/entity/Q189545,Zengid dynasty,,
http://www.wikidata.org/entity/Q792,El Salvador,SV,3585968,,http://www.wikidata.org/entity/Q190025,Federal Republic of Central America,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q190513,Siberian Khanate,,
http://www.wikidata.org/entity/Q230,Georgia,GE,614540,,http://www.wikidata.org/entity/Q19083,Kingdom of Iberia,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q191,Estonia,EE,453733
http://www.wikidata.org/entity/Q252,Indonesia,ID,1643084,,http://www.wikidata.org/entity/Q191,Estonia,EE,453733
http://www.wikidata.org/entity/Q34266,Russian Empire,,,,http://www.wikidata.org/entity/Q191,Estonia,EE,453733
http://www.wikidata.org/entity/Q1246,Kosovo,XK,831053,,http://www.wikidata.org/entity/Q191077,Kingdom of Yugoslavia,,
http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina,BA,3277605,,http://www.wikidata.org/entity/Q191077,Kingdom of Yugoslavia,,
http://www.wikidata.org/entity/Q215,Slovenia,SI,3190538,,http://www.wikidata.org/entity/Q191077,Kingdom of Yugoslavia,,
http://www.wikidata.org/entity/Q224,Croatia,HR,3202326,,http://www.wikidata.org/entity/Q191077,Kingdom of Yugoslavia,,
http://www.wikidata.org/entity/Q236,Montenegro,ME,3194884,,http://www.wikidata.org/entity/Q191077,Kingdom of Yugoslavia,,
http://www.wikidata.org/entity/Q221,North Macedonia,MK,718075,,http://www.wikidata.org/entity/Q191077,Kingdom of Yugoslavia,,
http://www.wikidata.org/entity/Q403,Serbia,RS,6290252,,http://www.wikidata.org/entity/Q191077,Kingdom of Yugoslavia,,
http://www.wikidata.org/entity/Q232,Kazakhstan,KZ,1522867,,http://www.wikidata.org/entity/Q1923401,Dzungar Khanate,,
http://www.wikidata.org/entity/Q258,South Africa,ZA,953987,,http://www.wikidata.org/entity/Q193619,Union of South Africa,,
http://www.wikidata.org/entity/Q12490507,Rashidun Caliphate,,,,http://www.wikidata.org/entity/Q1986139,Parthian Empire,,
http://www.wikidata.org/entity/Q12536,Abbasid Caliphate,,,,http://www.wikidata.org/entity/Q1986139,Parthian Empire,,
http://www.wikidata.org/entity/Q3708094,Seljuk Empire,,,,http://www.wikidata.org/entity/Q1986139,Parthian Empire,,
http://www.wikidata.org/entity/Q273874,Buyid dynasty,,,,http://www.wikidata.org/entity/Q1986139,Parthian Empire,,
http://www.wikidata.org/entity/Q83891,Sasanian Empire,,,,http://www.wikidata.org/entity/Q1986139,Parthian Empire,,
http://www.wikidata.org/entity/Q389688,Achaemenid Empire,,,,http://www.wikidata.org/entity/Q1986139,Parthian Empire,,
http://www.wikidata.org/entity/Q796,Iraq,IQ,99237,,http://www.wikidata.org/entity/Q1986139,Parthian Empire,,
http://www.wikidata.org/entity/Q8575586,Umayyad Caliphate,,,,http://www.wikidata.org/entity/Q1986139,Parthian Empire,,
http://www.wikidata.org/entity/Q93180,Seleucid Empire,,,,http://www.wikidata.org/entity/Q1986139,Parthian Empire,,
http://www.wikidata.org/entity/Q29,Spain,ES,2510769,,http://www.wikidata.org/entity/Q199442,Kingdom of Aragon,,
http://www.wikidata.org/entity/Q104192511,Taifa of Valencia (second period),,,,http://www.wikidata.org/entity/Q199688,Almohad Caliphate,,
http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,,,http://www.wikidata.org/entity/Q199688,Almohad Caliphate,,
http://www.wikidata.org/entity/Q104192518,Taifa of Valencia (third period),,,,http://www.wikidata.org/entity/Q199688,Almohad Caliphate,,
http://www.wikidata.org/entity/Q1337854,Emirate of Córdoba,,,,http://www.wikidata.org/entity/Q199688,Almohad Caliphate,,
http://www.wikidata.org/entity/Q205708,Taifa of Granada,,,,http://www.wikidata.org/entity/Q199688,Almohad Caliphate,,
http://www.wikidata.org/entity/Q276841,Taifa of Badajoz,,,,http://www.wikidata.org/entity/Q199688,Almohad Caliphate,,
http://www.wikidata.org/entity/Q238445,Emirate of Granada,,,,http://www.wikidata.org/entity/Q199688,Almohad Caliphate,,
http://www.wikidata.org/entity/Q676811,Taifa of Valencia,,,,http://www.wikidata.org/entity/Q199688,Almohad Caliphate,,
http://www.wikidata.org/entity/Q75613,Almoravid dynasty,,,,http://www.wikidata.org/entity/Q199688,Almohad Caliphate,,
http://www.wikidata.org/entity/Q736,Ecuador,EC,3658394,,http://www.wikidata.org/entity/Q199821,Gran Colombia,,
http://www.wikidata.org/entity/Q805,Yemen,YE,69543,,http://www.wikidata.org/entity/Q199841,South Yemen,,8505034
http://www.wikidata.org/entity/Q214,Slovakia,SK,3057568,,http://www.wikidata.org/entity/Q1998866,Czech and Slovak Federal Republic,,
http://www.wikidata.org/entity/Q34,Sweden,SE,2661886,,http://www.wikidata.org/entity/Q20,Norway,NO,3144096
http://www.wikidata.org/entity/Q668,India,IN,1269750,,http://www.wikidata.org/entity/Q2001966,Company rule in India,,
http://www.wikidata.org/entity/Q843,Pakistan,PK,1168579,,http://www.wikidata.org/entity/Q2001966,Company rule in India,,
http://www.wikidata.org/entity/Q902,Bangladesh,BD,1210997,,http://www.wikidata.org/entity/Q2001966,Company rule in India,,
http://www.wikidata.org/entity/Q29,Spain,ES,2510769,,http://www.wikidata.org/entity/Q200262,Kingdom of Navarre,,
http://www.wikidata.org/entity/Q1029,Mozambique,MZ,1036973,,http://www.wikidata.org/entity/Q200464,Portuguese Empire,,
http://www.wikidata.org/entity/Q1007,Guinea-Bissau,GW,2372248,,http://www.wikidata.org/entity/Q200464,Portuguese Empire,,
http://www.wikidata.org/entity/Q1039,São Tomé and Príncipe,ST,2410758,,http://www.wikidata.org/entity/Q200464,Portuguese Empire,,
http://www.wikidata.org/entity/Q1041,Senegal,SN,2245662,,http://www.wikidata.org/entity/Q200464,Portuguese Empire,,
http://www.wikidata.org/entity/Q155,Brazil,BR,3469034,,http://www.wikidata.org/entity/Q200464,Portuguese Empire,,
http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991,,http://www.wikidata.org/entity/Q200464,Portuguese Empire,,
http://www.wikidata.org/entity/Q1028,Morocco,MA,2542007,,http://www.wikidata.org/entity/Q200464,Portuguese Empire,,
http://www.wikidata.org/entity/Q1011,Cape Verde,CV,3374766,,http://www.wikidata.org/entity/Q200464,Portuguese Empire,,
http://www.wikidata.org/entity/Q733,Paraguay,PY,3437598,,http://www.wikidata.org/entity/Q200464,Portuguese Empire,,
http://www.wikidata.org/entity/Q916,Angola,AO,3351879,,http://www.wikidata.org/entity/Q200464,Portuguese Empire,,
http://www.wikidata.org/entity/Q854,Sri Lanka,LK,1227603,,http://www.wikidata.org/entity/Q200464,Portuguese Empire,,
http://www.wikidata.org/entity/Q668,India,IN,1269750,,http://www.wikidata.org/entity/Q200464,Portuguese Empire,,
http://www.wikidata.org/entity/Q77,Uruguay,UY,3439705,,http://www.wikidata.org/entity/Q200464,Portuguese Empire,,
http://www.wikidata.org/entity/Q842,Oman,OM,286963,,http://www.wikidata.org/entity/Q200464,Portuguese Empire,,
http://www.wikidata.org/entity/Q962,Benin,BJ,2395170,,http://www.wikidata.org/entity/Q200464,Portuguese Empire,,
http://www.wikidata.org/entity/Q902,Bangladesh,BD,1210997,,http://www.wikidata.org/entity/Q2006542,Dominion of Pakistan,,
http://www.wikidata.org/entity/Q843,Pakistan,PK,1168579,,http://www.wikidata.org/entity/Q2006542,Dominion of Pakistan,,
http://www.wikidata.org/entity/Q214,Slovakia,SK,3057568,,http://www.wikidata.org/entity/Q2010024,Second Czechoslovak Republic,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q2010024,Second Czechoslovak Republic,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q20135,Grand Duchy of Hesse,,
http://www.wikidata.org/entity/Q424,Cambodia,KH,1831722,,http://www.wikidata.org/entity/Q201705,Khmer Empire,,
http://www.wikidata.org/entity/Q948,Tunisia,TN,2464461,,http://www.wikidata.org/entity/Q2017684,French protectorate of Tunisia,,
http://www.wikidata.org/entity/Q805,Yemen,YE,69543,,http://www.wikidata.org/entity/Q202775,Qu'aiti Sultanate,,
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q203493,Kingdom of Romania,,
http://www.wikidata.org/entity/Q131964,Austrian Empire,,,,http://www.wikidata.org/entity/Q203493,Kingdom of Romania,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q203493,Kingdom of Romania,,
http://www.wikidata.org/entity/Q28513,Austria–Hungary,,,,http://www.wikidata.org/entity/Q203493,Kingdom of Romania,,
http://www.wikidata.org/entity/Q219,Bulgaria,BG,732800,,http://www.wikidata.org/entity/Q203493,Kingdom of Romania,,
http://www.wikidata.org/entity/Q217,Moldova,MD,617790,,http://www.wikidata.org/entity/Q203493,Kingdom of Romania,,
http://www.wikidata.org/entity/Q218,Romania,RO,798549,,http://www.wikidata.org/entity/Q203493,Kingdom of Romania,,
http://www.wikidata.org/entity/Q964024,Moldavian Democratic Republic,,,,http://www.wikidata.org/entity/Q203493,Kingdom of Romania,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q2042647,Duchy of Upper Bavaria (first creation),,
http://www.wikidata.org/entity/Q462329,Duchy of Upper Bavaria,,,,http://www.wikidata.org/entity/Q2042647,Duchy of Upper Bavaria (first creation),,
http://www.wikidata.org/entity/Q219060,Palestine,PS,6254930,,http://www.wikidata.org/entity/Q2051582,All-Palestine Government,,
http://www.wikidata.org/entity/Q17,Japan,JP,1861060,,http://www.wikidata.org/entity/Q205662,Tokugawa shogunate,,
http://www.wikidata.org/entity/Q199688,Almohad Caliphate,,,,http://www.wikidata.org/entity/Q205708,Taifa of Granada,,
http://www.wikidata.org/entity/Q238445,Emirate of Granada,,,,http://www.wikidata.org/entity/Q205708,Taifa of Granada,,
http://www.wikidata.org/entity/Q75613,Almoravid dynasty,,,,http://www.wikidata.org/entity/Q205708,Taifa of Granada,,
http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434,,http://www.wikidata.org/entity/Q206696,Helvetic Republic,,
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q207272,Second Polish Republic,,
http://www.wikidata.org/entity/Q131964,Austrian Empire,,,,http://www.wikidata.org/entity/Q207272,Second Polish Republic,,
http://www.wikidata.org/entity/Q184,Belarus,BY,630336,,http://www.wikidata.org/entity/Q207272,Second Polish Republic,,
http://www.wikidata.org/entity/Q172107,Polish–Lithuanian Commonwealth,,,,http://www.wikidata.org/entity/Q207272,Second Polish Republic,,
http://www.wikidata.org/entity/Q1508143,Ukrainian State,,,,http://www.wikidata.org/entity/Q207272,Second Polish Republic,,
